project,keyword,created,seed,locations,customers,periods,patronizing,rewards,replenishment,character,updated,commit,branch,bdl_runtime,bdl_iterations,bdl_objective,bdl_solution,bdl_optgap,bd5_runtime,bd5_optgap,bd5_iterations,bd5_objective,bd5_solution,bds_runtime,bds_optgap,bds_iterations,bds_objective,bds_solution
paper1,rnd_1-100-100-10-large-identical-mixed-homogeneous,2023-11-25 01:36,1,100,100,10,large,identical,mixed,homogeneous,2023-11-25 01:36,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,2154.448028,-1,178367.13,0-0-5-57-80-61-88-98-31-47,9.92E-05,18001.12,inf,67,178367.13,0-0-5-57-80-61-88-98-31-47,18001.05,0.032765,22,178308.6,0-0-30-57-80-61-88-98-31-47
paper1,rnd_2-100-100-10-large-inversely-relative-heterogeneous,2023-11-24 20:52,2,100,100,10,large,inversely,relative,heterogeneous,2023-11-24 20:52,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00274,-1,20551.95,0-0-0-0-15-46-99-25-68-69,0.067031414,18001.08,inf,65,20807.05,0-0-0-0-72-21-33-71-13-15,18001.05,0.264388006,9,16842.71,0-33-33-3-43-15-71-25-99-69
paper1,rnd_3-100-100-10-large-inversely-mixed-heterogeneous,2023-11-24 22:21,3,100,100,10,large,inversely,mixed,heterogeneous,2023-11-24 22:21,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00323,-1,43415.72,0-0-0-86-73-89-32-69-74-28,0.049998098,18001.04,inf,66,43415.72,0-0-0-86-73-89-32-69-74-28,18001.05,0.261541801,10,40427.62,0-89-32-32-73-72-56-69-74-28
paper1,rnd_8-100-100-10-large-inversely-relative-heterogeneous,2023-11-24 03:13,8,100,100,10,large,inversely,relative,heterogeneous,2023-11-24 03:13,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00112,-1,20290.14,0-0-0-0-54-38-30-50-70-1,0.106435342,18001.15,inf,65,20990.9,0-0-0-0-45-80-4-57-85-29,18001.05,0.280749572,11,19031.11,0-0-0-31-49-30-45-85-54-1
paper1,rnd_1-100-100-10-medium-identical-relative-heterogeneous,2023-11-25 01:26,1,100,100,10,medium,identical,relative,heterogeneous,2023-11-25 01:26,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00093,-1,279541.4,0-0-5-12-30-41-39-83-53-33,0.034732149,18001.02,1.223941647,69,278656.4,0-0-12-30-4-53-41-39-83-33,18001.04,0.22288834,20,270257.66,0-0-0-0-55-39-41-31-53-33
paper1,rnd_7-100-100-10-large-inversely-mixed-heterogeneous,2023-11-24 02:05,7,100,100,10,large,inversely,mixed,heterogeneous,2023-11-24 02:05,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00379,-1,46990.51,0-0-0-28-24-100-64-16-71-14,0.092121244,18001.11,inf,65,48002.83,0-0-0-66-29-64-24-88-16-14,18001.04,0.245949523,10,46570.56,0-0-66-35-52-71-24-63-16-14
paper1,rnd_0-100-100-10-large-identical-relative-heterogeneous,2023-11-25 00:22,0,100,100,10,large,identical,relative,heterogeneous,2023-11-25 00:22,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,15252.28754,-1,368590.34,0-0-0-0-0-56-97-92-11-30,9.12E-05,18001.08,inf,65,368590.34,0-0-0-0-0-56-97-92-11-30,18001.04,0.249574531,10,348517.91,0-0-0-0-46-14-69-37-44-30
paper1,rnd_3-100-100-10-large-identical-relative-heterogeneous,2023-11-24 22:18,3,100,100,10,large,identical,relative,heterogeneous,2023-11-24 22:18,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00104,-1,321671.75,0-0-0-0-0-66-99-79-97-61,0.0658251,18001.09,inf,66,324351.37,0-0-0-0-0-69-5-20-31-54,18001.04,0.286608512,10,302914.87,0-0-0-0-0-0-29-5-31-50
paper1,rnd_3-100-100-10-large-inversely-relative-heterogeneous,2023-11-24 22:18,3,100,100,10,large,inversely,relative,heterogeneous,2023-11-24 22:18,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00759,-1,19222.61,0-0-0-0-86-69-89-32-74-28,0.049524532,18001.02,inf,65,19222.61,0-0-0-0-86-69-89-32-74-28,18001.04,0.216708542,11,17420.55,0-32-0-86-15-69-89-7-74-28
paper1,rnd_4-100-100-10-large-identical-relative-homogeneous,2023-11-24 09:20,4,100,100,10,large,identical,relative,homogeneous,2023-11-24 09:20,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.0272,-1,61850.31,0-0-0-0-0-0-65-66-72-50,0.089337796,18001.07,inf,65,61850.31,0-0-0-0-0-0-65-66-72-50,18001.04,0.262177406,8,50975.47,0-0-0-73-43-35-30-40-66-8
paper1,rnd_6-100-100-10-large-identical-relative-homogeneous,2023-11-24 00:36,6,100,100,10,large,identical,relative,homogeneous,2023-11-24 00:36,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00186,-1,64502.3,0-0-0-0-0-0-39-28-2-75,0.058432829,18001.12,inf,65,64502.3,0-0-0-0-0-0-39-28-2-75,18001.04,0.267172136,10,63303.85,0-0-0-0-0-26-39-7-75-70
paper1,rnd_8-100-100-10-medium-identical-mixed-heterogeneous,2023-11-24 03:06,8,100,100,10,medium,identical,mixed,heterogeneous,2023-11-24 03:06,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,2485.877472,-1,672720.53,0-1-57-77-27-84-14-2-99-76,9.94E-05,18001.02,inf,70,672720.53,0-1-57-77-27-84-14-2-99-76,18001.04,0.122831818,25,672720.53,0-1-57-77-27-84-14-2-99-76
paper1,rnd_9-100-100-10-large-identical-mixed-heterogeneous,2023-11-24 00:32,9,100,100,10,large,identical,mixed,heterogeneous,2023-11-24 00:32,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00175,-1,778537.72,0-0-0-0-0-91-63-36-13-30,0.013608906,18001.12,inf,65,778537.72,0-0-0-0-0-91-63-36-13-30,18001.04,0.210546986,10,771224.67,0-0-0-0-51-67-85-87-13-30
paper1,rnd_9-100-100-10-large-identical-relative-heterogeneous,2023-11-24 00:32,9,100,100,10,large,identical,relative,heterogeneous,2023-11-24 00:32,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,9606.99952,-1,355800.9,0-0-0-0-0-0-51-69-87-30,7.19E-05,18001.02,inf,66,355800.9,0-0-0-0-0-0-51-69-87-30,18001.04,0.271864004,12,349493.06,0-0-0-0-0-61-36-39-50-30
paper1,rnd_0-100-100-10-large-identical-mixed-heterogeneous,2023-11-25 00:22,0,100,100,10,large,identical,mixed,heterogeneous,2023-11-25 00:22,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00129,-1,821826.59,0-0-0-0-0-69-46-44-82-30,0.013334867,18001.06,inf,65,821826.59,0-0-0-0-0-69-46-44-82-30,18001.03,0.251266779,10,754281.23,0-0-0-93-56-92-36-97-95-30
paper1,rnd_0-100-100-10-medium-inversely-mixed-heterogeneous,2023-11-25 00:18,0,100,100,10,medium,inversely,mixed,heterogeneous,2023-11-25 00:18,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,2319.388571,-1,64404.2,28-64-45-61-11-56-2-78-93-53,9.95E-05,18001.04,inf,77,64384.03,63-58-28-64-61-56-78-50-93-53,18001.03,0.081095999,46,64404.2,28-64-45-61-11-56-2-78-93-53
paper1,rnd_1-50-50-10-large-inversely-absolute-homogeneous,2023-11-25 01:11,1,50,50,10,large,inversely,absolute,homogeneous,2023-11-25 01:11,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,636.3630428,-1,2888,32-6-41-5-45-2-30-37-27-11,9.94E-05,18001.02,0.055747922,66,2888,32-6-41-5-45-2-30-37-27-11,18001.03,0.060606061,18,2871,32-6-41-5-37-45-2-27-30-11
paper1,rnd_1-100-100-10-medium-inversely-relative-homogeneous,2023-11-25 01:31,1,100,100,10,medium,inversely,relative,homogeneous,2023-11-25 01:31,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,2460.535061,-1,4838.51,7-86-94-35-95-91-74-45-18-4,1.00E-04,18001.03,inf,68,4813.21,9-30-74-96-46-81-20-59-18-2,18001.03,0.064394132,19,4804.82,7-86-91-35-74-95-45-94-18-4
paper1,rnd_2-100-100-10-large-identical-relative-heterogeneous,2023-11-24 20:40,2,100,100,10,large,identical,relative,heterogeneous,2023-11-24 20:40,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3745.445696,-1,355168.17,0-0-0-0-0-0-100-20-29-17,0,18001.05,inf,66,355168.16,0-0-0-0-0-0-100-20-29-17,18001.03,0.232980122,12,347377.76,0-0-0-0-0-18-76-29-20-17
paper1,rnd_3-100-100-10-large-identical-relative-homogeneous,2023-11-24 22:18,3,100,100,10,large,identical,relative,homogeneous,2023-11-24 22:18,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00757,-1,63360.76,0-0-0-0-0-0-100-98-61-27,0.07771035,18001.02,inf,65,63946.97,0-0-0-0-0-86-70-99-61-97,18001.03,0.283602266,8,56630.77,0-0-0-0-69-63-15-55-31-54
paper1,rnd_5-100-100-10-large-identical-relative-heterogeneous,2023-11-24 14:21,5,100,100,10,large,identical,relative,heterogeneous,2023-11-24 14:21,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,7792.061124,-1,337360.84,0-0-0-0-0-0-56-47-20-17,9.83E-05,18001.05,inf,66,337360.84,0-0-0-0-0-0-56-47-20-17,18001.03,0.256768062,12,333852.39,0-0-0-0-0-22-77-65-60-79
paper1,rnd_6-100-100-10-large-inversely-relative-heterogeneous,2023-11-24 00:40,6,100,100,10,large,inversely,relative,heterogeneous,2023-11-24 00:40,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.0011,-1,20166.6,0-0-0-0-51-60-52-94-48-82,0.054151825,18001.14,inf,65,20166.6,0-0-0-0-51-60-52-94-48-82,18001.03,0.264496161,11,18219.67,0-0-60-51-58-61-48-94-52-82
paper1,rnd_6-100-100-10-medium-inversely-relative-homogeneous,2023-11-24 18:14,6,100,100,10,medium,inversely,relative,homogeneous,2023-11-24 18:14,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,6381.847796,-1,4785.92,60-52-28-89-42-55-48-44-43-63,1.00E-04,18001.03,inf,68,4785.92,60-52-28-89-42-55-48-44-63-43,18001.03,0.062772747,24,4710.52,60-52-89-55-44-48-28-43-42-63
paper1,rnd_7-100-100-10-large-identical-mixed-heterogeneous,2023-11-24 02:00,7,100,100,10,large,identical,mixed,heterogeneous,2023-11-24 02:00,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,11126.82798,-1,830473.16,0-0-0-0-0-66-87-57-94-9,9.75E-05,18001.09,inf,65,830473.16,0-0-0-0-0-66-87-57-94-9,18001.03,0.249469112,10,792847.24,0-0-66-0-0-92-87-94-57-9
paper1,rnd_0-100-100-10-large-inversely-relative-homogeneous,2023-11-25 00:22,0,100,100,10,large,inversely,relative,homogeneous,2023-11-25 00:22,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.0075,-1,3599.84,0-0-0-0-0-64-9-94-51-10,0.108601836,18001.04,inf,65,3630.8,0-0-0-0-64-9-69-10-94-51,18001.03,0.235208431,8,2993.09,0-0-0-0-59-66-64-98-55-94
paper1,rnd_1-100-100-10-large-identical-relative-heterogeneous,2023-11-25 01:34,1,100,100,10,large,identical,relative,heterogeneous,2023-11-25 01:34,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,6990.733096,-1,357923.76,0-0-0-0-0-48-29-57-33-62,7.45E-05,18001.05,inf,66,357923.76,0-0-0-0-0-48-29-57-33-62,18001.03,0.277238423,15,343066.18,0-0-0-0-0-67-57-25-47-65
paper1,rnd_6-100-100-10-large-identical-relative-heterogeneous,2023-11-24 00:36,6,100,100,10,large,identical,relative,heterogeneous,2023-11-24 00:36,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,8631.829312,-1,341388.93,0-0-0-0-0-0-96-30-70-27,9.77E-05,18001.07,inf,66,341388.93,0-0-0-0-0-0-96-30-70-27,18001.03,0.251190399,11,331328.74,0-0-0-0-0-0-26-75-7-70
paper1,rnd_8-100-100-10-large-identical-mixed-heterogeneous,2023-11-24 03:10,8,100,100,10,large,identical,mixed,heterogeneous,2023-11-24 03:10,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00097,-1,818403.37,0-0-0-0-0-50-32-93-83-87,0.068922766,18001.06,inf,65,824420.99,0-0-0-0-31-38-3-77-99-34,18001.03,0.275670884,10,785803.2,0-0-0-31-62-98-63-11-99-34
paper1,rnd_4-50-50-10-large-inversely-mixed-heterogeneous,2023-11-24 08:36,4,50,50,10,large,inversely,mixed,heterogeneous,2023-11-24 08:36,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,2334.513838,-1,23613.1,0-0-0-48-21-26-12-18-46-30,9.81E-05,18001.02,0.134435171,68,23613.1,0-0-0-48-21-26-12-18-46-30,18001.02,0.145608585,21,23373.97,0-0-0-21-11-48-39-25-31-18
paper1,rnd_5-50-50-10-large-inversely-absolute-homogeneous,2023-11-24 10:30,5,50,50,10,large,inversely,absolute,homogeneous,2023-11-24 10:30,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,415.33392,-1,2889,5-44-41-49-43-26-35-29-3-40,9.93E-05,18001.01,0.050882658,67,2889,5-44-41-49-43-26-35-29-3-40,18001.02,0.050190377,21,2889,5-44-41-49-43-26-35-29-3-40
paper1,rnd_5-50-50-10-large-inversely-mixed-heterogeneous,2023-11-24 10:33,5,50,50,10,large,inversely,mixed,heterogeneous,2023-11-24 10:33,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,2578.694904,-1,22248.96,0-0-0-3-49-35-42-5-22-45,9.76E-05,18001.03,1.480964414,69,22248.96,0-0-0-3-49-35-42-5-22-45,18001.02,0.140821807,19,21956.39,0-0-43-5-49-29-26-3-35-45
paper1,rnd_6-50-50-10-large-inversely-absolute-homogeneous,2023-11-24 16:39,6,50,50,10,large,inversely,absolute,homogeneous,2023-11-24 16:39,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1930.667628,-1,2846,41-31-18-46-39-14-25-1-13-20,9.98E-05,18001.03,0.06113844,66,2846,41-31-18-46-39-14-25-1-13-20,18001.02,0.064765927,14,2841,31-41-18-46-39-14-13-25-1-20
paper1,rnd_6-50-50-10-large-inversely-mixed-heterogeneous,2023-11-24 16:52,6,50,50,10,large,inversely,mixed,heterogeneous,2023-11-24 16:52,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1003.384901,-1,24157.62,0-0-46-18-39-13-25-20-1-14,9.51E-05,18001.02,0.113998684,68,24157.62,0-0-46-18-39-13-25-20-1-14,18001.02,0.106257892,28,24157.62,0-0-46-18-39-13-25-20-1-14
paper1,rnd_1-100-100-10-large-identical-relative-homogeneous,2023-11-25 01:34,1,100,100,10,large,identical,relative,homogeneous,2023-11-25 01:34,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00264,-1,65765.06,0-0-0-0-0-35-61-60-31-47,0.047414725,18001.02,inf,65,65765.06,0-0-0-0-0-35-61-60-31-47,18001.02,0.308735557,10,58416.24,0-0-0-0-14-10-1-83-80-53
paper1,rnd_2-100-100-10-large-identical-mixed-homogeneous,2023-11-24 20:43,2,100,100,10,large,identical,mixed,homogeneous,2023-11-24 20:43,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1681.834237,-1,176854.87,0-0-43-32-77-49-3-93-7-22,9.76E-05,18001.06,inf,66,176839.43,0-0-0-32-3-49-93-41-7-22,18001.02,0.354162474,24,176839.43,0-0-0-32-3-49-93-41-7-22
paper1,rnd_2-100-100-10-large-identical-relative-homogeneous,2023-11-24 20:36,2,100,100,10,large,identical,relative,homogeneous,2023-11-24 20:36,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00145,-1,63872.73,0-0-0-0-0-69-20-87-29-17,0.063763341,18001.02,inf,65,63811.15,0-0-0-0-0-49-3-93-7-22,18001.02,0.242819015,10,62392.12,0-0-0-0-0-0-20-87-29-17
paper1,rnd_4-100-100-10-large-identical-mixed-homogeneous,2023-11-24 09:23,4,100,100,10,large,identical,mixed,homogeneous,2023-11-24 09:23,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3255.96544,-1,174715.86,0-0-92-41-58-14-65-50-66-72,9.97E-05,18001.11,inf,65,174695.79,0-0-21-47-76-77-65-50-66-72,18001.02,0.02868,15,174651.47,0-0-68-41-58-14-65-50-66-72
paper1,rnd_4-100-100-10-medium-identical-relative-homogeneous,2023-11-24 09:16,4,100,100,10,medium,identical,relative,homogeneous,2023-11-24 09:16,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,6051.29845,-1,51343.82,0-0-0-27-20-96-98-80-4-74,9.97E-05,18001.02,2.161732677,67,51343.82,0-0-0-27-20-96-98-80-4-74,18001.02,0.202760553,18,48965.31,0-0-0-96-93-20-70-80-4-74
paper1,rnd_5-100-100-10-large-identical-mixed-heterogeneous,2023-11-24 14:56,5,100,100,10,large,identical,mixed,heterogeneous,2023-11-24 14:56,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,11673.77514,-1,752183.03,0-0-0-0-0-92-66-98-19-32,9.73E-05,18001.1,inf,65,751582.15,0-0-0-0-12-55-92-65-77-79,18001.02,0.260531425,10,711890.43,0-71-0-0-50-69-56-43-20-17
paper1,rnd_5-100-100-10-medium-inversely-mixed-homogeneous,2023-11-24 13:22,5,100,100,10,medium,inversely,mixed,homogeneous,2023-11-24 13:22,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00115,-1,12806,89-75-96-24-80-14-99-66-91-26,0.014800782,18001.02,inf,67,12796.94,35-3-80-75-24-14-5-61-45-94,18001.02,0.061477403,12,12621.3,75-22-56-84-41-81-99-25-10-70
paper1,rnd_6-100-100-10-large-identical-mixed-heterogeneous,2023-11-24 00:36,6,100,100,10,large,identical,mixed,heterogeneous,2023-11-24 00:36,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,17592.21909,-1,747192.6,0-0-0-0-0-61-30-46-70-27,9.96E-05,18001.04,inf,63,747192.6,0-0-0-0-0-61-30-46-70-27,18001.02,0.227833718,11,720185.11,0-0-0-62-89-79-28-22-46-27
paper1,rnd_7-100-100-10-medium-identical-mixed-heterogeneous,2023-11-24 01:53,7,100,100,10,medium,identical,mixed,heterogeneous,2023-11-24 01:53,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,5262.691108,-1,690897.02,0-4-51-48-36-17-50-65-74-45,9.94E-05,18001.03,inf,69,690897.02,0-4-51-48-36-17-50-65-74-45,18001.02,0.163670302,19,679129.96,37-50-4-51-48-36-17-65-74-45
paper1,rnd_7-100-100-10-medium-inversely-relative-heterogeneous,2023-11-24 01:55,7,100,100,10,medium,inversely,relative,heterogeneous,2023-11-24 01:55,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1665.202848,-1,30287.93,4-81-66-26-24-89-71-20-73-95,9.98E-05,18001.02,5.450728834,78,30287.93,4-81-66-26-24-89-71-20-73-95,18001.02,0.078758346,52,30267.57,26-24-81-66-71-33-82-20-73-95
paper1,rnd_8-100-100-10-medium-identical-relative-homogeneous,2023-11-24 03:06,8,100,100,10,medium,identical,relative,homogeneous,2023-11-24 03:06,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.0016,-1,52178.19,0-0-57-24-18-59-36-14-76-99,0.039008865,18001.02,inf,68,52216.88,0-0-57-18-46-36-59-14-76-99,18001.02,0.241914801,17,51481.8,0-0-0-73-59-36-84-71-76-99
paper1,rnd_9-100-100-10-large-identical-relative-homogeneous,2023-11-24 00:32,9,100,100,10,large,identical,relative,homogeneous,2023-11-24 00:32,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00782,-1,64042.31,0-0-0-0-0-0-20-16-36-30,0.078747019,18001.07,inf,65,64377.17,0-0-0-0-0-0-41-36-30-13,18001.02,0.294367253,9,63494.15,0-0-0-0-0-0-56-36-13-30
paper1,rnd_9-100-100-10-large-inversely-relative-heterogeneous,2023-11-24 00:34,9,100,100,10,large,inversely,relative,heterogeneous,2023-11-24 00:34,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00198,-1,20167.47,0-0-0-0-5-18-90-99-33-74,0.081503384,18001.08,inf,65,20167.47,0-0-0-0-5-18-90-99-33-74,18001.02,0.311979274,10,18845.33,0-0-0-40-21-93-99-33-5-74
paper1,rnd_9-100-100-10-medium-identical-mixed-heterogeneous,2023-11-24 00:18,9,100,100,10,medium,identical,mixed,heterogeneous,2023-11-24 00:18,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3815.867719,-1,617384.91,99-31-98-88-83-69-42-7-30-57,9.93E-05,18001.03,inf,69,617384.91,99-31-98-88-83-69-42-7-30-57,18001.02,0.160006705,22,612452.66,56-83-8-98-88-69-42-7-30-57
paper1,rnd_2-50-50-10-large-inversely-absolute-homogeneous,2023-11-24 18:48,2,50,50,10,large,inversely,absolute,homogeneous,2023-11-24 18:48,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,861.2932382,-1,2874,49-8-26-14-4-2-45-49-35-27,9.98E-05,18001.04,0.061238692,67,2874,49-8-26-14-4-45-2-49-35-27,18001.02,0.063000348,24,2873,4-15-30-2-14-4-26-49-35-27
paper1,rnd_7-50-50-10-large-inversely-mixed-heterogeneous,2023-11-24 01:35,7,50,50,10,large,inversely,mixed,heterogeneous,2023-11-24 01:35,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1121.561832,-1,25699.18,0-0-0-2-31-25-3-10-35-26,9.14E-05,18001.02,0.123816164,69,25699.18,0-0-0-2-31-25-3-10-35-26,18001.02,0.134764255,25,25455.77,0-0-2-31-25-6-3-10-35-26
paper1,rnd_8-50-50-10-large-inversely-absolute-homogeneous,2023-11-24 02:47,8,50,50,10,large,inversely,absolute,homogeneous,2023-11-24 02:47,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1606.875193,-1,2853,44-26-13-15-48-31-9-28-17-14,9.93E-05,18001,0.060988433,65,2853,44-26-13-15-48-31-9-28-17-14,18001.02,0.067957746,15,2840,17-48-44-31-26-24-16-1-43-40
paper1,rnd_9-50-50-10-large-inversely-mixed-homogeneous,2023-11-23 23:49,9,50,50,10,large,inversely,mixed,homogeneous,2023-11-23 23:49,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3544.426291,-1,5349.26,39-47-42-32-14-4-26-40-1-8,9.97E-05,18001.02,0.075047969,67,5349.26,39-47-42-32-14-4-26-40-1-8,18001.02,0.083206147,16,5329.21,47-47-42-32-26-14-4-40-1-8
paper1,rnd_1-100-100-10-medium-identical-relative-homogeneous,2023-11-25 01:26,1,100,100,10,medium,identical,relative,homogeneous,2023-11-25 01:26,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00108,-1,50792.94,0-0-0-60-12-4-41-39-97-33,0.048160267,18001.01,1.219978536,68,50792.94,0-0-0-60-12-4-41-39-97-33,18001.02,0.257380404,17,48884.47,0-5-0-0-42-44-62-83-29-33
paper1,rnd_2-100-100-10-large-identical-mixed-heterogeneous,2023-11-24 20:43,2,100,100,10,large,identical,mixed,heterogeneous,2023-11-24 20:43,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,9675.206346,-1,792771.45,0-0-0-0-0-18-100-20-29-17,9.98E-05,18001.08,inf,65,792771.45,0-0-0-0-0-18-100-20-29-17,18001.02,0.213986792,10,753701.71,0-0-43-0-69-23-87-20-17-29
paper1,rnd_4-100-100-10-large-identical-relative-heterogeneous,2023-11-24 09:20,4,100,100,10,large,identical,relative,heterogeneous,2023-11-24 09:20,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,5859.024431,-1,335310.74,0-0-0-0-0-78-33-16-55-95,9.55E-05,18001.04,inf,66,335310.74,0-0-0-0-0-78-33-16-55-95,18001.02,0.202894924,11,334050.16,0-0-0-0-0-33-78-16-55-95
paper1,rnd_8-100-100-10-large-identical-relative-heterogeneous,2023-11-24 03:13,8,100,100,10,large,identical,relative,heterogeneous,2023-11-24 03:13,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,15163.70913,-1,367572.2,0-0-0-0-0-0-62-63-40-34,9.98E-05,18001.07,inf,65,367572.2,0-0-0-0-0-0-62-63-40-34,18001.02,0.340505551,10,341578.57,0-0-0-0-8-50-32-93-83-87
paper1,rnd_8-100-100-10-medium-identical-relative-heterogeneous,2023-11-24 03:06,8,100,100,10,medium,identical,relative,heterogeneous,2023-11-24 03:06,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3433.275861,-1,296811.57,0-0-0-57-77-84-14-2-99-76,9.89E-05,18001.02,1.823104799,69,296811.57,0-0-0-57-77-84-14-2-99-76,18001.02,0.166601412,27,295048.45,0-0-57-77-84-59-14-2-99-76
paper1,rnd_8-100-100-10-medium-inversely-absolute-homogeneous,2023-11-24 03:06,8,100,100,10,medium,inversely,absolute,homogeneous,2023-11-24 03:06,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,6548.194679,-1,6712,31-28-19-79-77-73-53-83-25-70,1.00E-04,18001.02,6.258045292,65,6712,31-28-19-77-79-73-83-53-25-70,18001.02,0.089899769,8,6300,18-91-54-40-4-65-56-46-2-88
paper1,rnd_0-100-100-10-medium-identical-relative-homogeneous,2023-11-25 00:15,0,100,100,10,medium,identical,relative,homogeneous,2023-11-25 00:15,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00231,-1,49716.9,0-0-0-56-86-93-34-68-81-4,0.052319978,18001.02,1.267177078,68,49651.12,0-0-0-78-26-94-77-66-72-1,18001.01,0.242288661,18,48337.25,0-0-0-18-34-39-11-4-88-21
paper1,rnd_0-100-100-10-medium-inversely-absolute-homogeneous,2023-11-25 00:18,0,100,100,10,medium,inversely,absolute,homogeneous,2023-11-25 00:18,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00333,-1,6702,45-15-64-2-65-78-79-23-85-52,0.011331936,18001.02,5.067442554,66,6702,45-15-64-2-65-78-85-79-23-52,18001.01,0.077297626,10,6572,58-49-28-56-63-53-61-93-25-38
paper1,rnd_0-100-100-10-medium-inversely-mixed-homogeneous,2023-11-25 00:18,0,100,100,10,medium,inversely,mixed,homogeneous,2023-11-25 00:18,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,9276.310759,-1,12833.69,45-15-64-65-2-78-85-23-79-52,1.00E-04,18001.02,0.054042992,65,12833.69,45-15-64-65-2-78-85-79-23-52,18001.01,0.088581081,10,12362.06,53-56-28-51-73-2-93-61-49-25
paper1,rnd_0-100-100-10-medium-inversely-relative-homogeneous,2023-11-25 00:18,0,100,100,10,medium,inversely,relative,homogeneous,2023-11-25 00:18,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18000.00068,-1,4738.43,15-65-42-64-52-2-78-79-85-23,0.032345397,18001.02,0.076212395,67,4738.43,15-65-64-42-52-2-78-79-23-85,18001.01,0.07516835,11,4689.36,42-64-65-15-52-2-78-79-23-85
