project,keyword,created,seed,locations,customers,periods,patronizing,rewards,replenishment,character,updated,commit,branch,rnd_objective,rnd_solution,rnd_runtime,frw_objective,frw_solution,frw_runtime,bcw_objective,bcw_solution,bcw_runtime,prg_objective,prg_solution,prg_runtime,rlxt_lrz_objective,rlxt_lrz_runtime,rlxt_lrz_status,warm_lrz_objective,warm_lrz_solution,warm_lrz_runtime,warm_lrz_status,warm_lrz_optgap,cold_lrz_objective,cold_lrz_solution,cold_lrz_runtime,cold_lrz_status,cold_lrz_optgap,rlxt_net_objective,rlxt_net_runtime,rlxt_net_status,warm_net_objective,warm_net_solution,warm_net_runtime,warm_net_status,warm_net_optgap,cold_net_objective,cold_net_solution,cold_net_runtime,cold_net_status,cold_net_optgap,warm_lrz_check,cold_lrz_check,warm_net_check,cold_net_check,upper_bound,net_intgap,lrz_intgap,rnd_optgap,frw_optgap,bcw_optgap,prg_optgap,em1_objective,em1_solution,em1_runtime,em1_status,em1_optgap,em2_objective,em2_solution,em2_runtime,em2_status,em2_optgap
paper1,rnd_8-100-100-5-small-inversely-absolute-homogeneous,2023-11-10 04:50:30,8,100,100,5,small,inversely,absolute,homogeneous,2023-11-10 04:50:30,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,1782.0,67-84-5-90-8,0.0,2110.0,10-87-24-12-70,0.13,2154.0,70-12-24-87-10,0.13,2154.0,70-12-24-10-87,0.43,2230.0,15.54,2,2186.0,80-58-8-61-20,24.18,2,0.0,2186.0,80-58-8-61-20,25.09,2,0.0,2221.84,2.65,2,2186.0,80-58-8-61-20,162.33,2,0.0,2186.0,80-58-8-61-20,149.66,2,0.0,True,True,True,True,2186.0,0.0161,0.0197,0.1848,0.0348,0.0146,0.0146,1120.0,87-87-10-87-87,0.0,2,0.4876,1120.0,87-87-10-87-87,0.0,2,0.4876
paper1,rnd_8-100-100-5-small-inversely-mixed-heterogeneous,2023-11-10 04:53:41,8,100,100,5,small,inversely,mixed,heterogeneous,2023-11-10 04:53:41,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,14382.04,67-84-5-90-8,0.0,20360.4,94-9-81-24-12,0.27,21892.53,96-10-12-30-24,0.26,20933.82,82-66-94-81-9,0.83,23190.18,6.14,2,22309.56,80-63-32-81-24,9.77,2,0.0,22309.56,80-63-32-81-24,6.92,2,0.0,22853.23,1.77,2,22309.56,80-63-32-81-24,11.9,2,0.0,22309.56,80-63-32-81-24,9.13,2,0.0,True,True,True,True,22309.56,0.0238,0.038,0.3553,0.0874,0.0187,0.0617,3620.0,94-94-94-94-94,0.0,2,0.8377,12023.05,94-2-2-2-24,0.0,2,0.4611
paper1,rnd_8-100-100-5-small-inversely-mixed-homogeneous,2023-11-10 04:53:53,8,100,100,5,small,inversely,mixed,homogeneous,2023-11-10 04:53:53,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,3317.8,67-84-5-90-8,0.0,3886.86,10-87-24-36-22,0.14,4028.35,77-12-24-87-10,0.14,4027.39,77-12-24-10-87,0.45,4568.43,9.51,2,4081.79,80-58-8-61-20,15.12,2,2.0067547606106734e-05,4081.79,80-8-58-61-20,23.17,2,0.0,4145.24,2.8,2,4081.79,80-8-58-61-20,143.61,2,0.0,4081.79,80-58-8-61-20,161.76,2,0.0,True,True,True,True,4081.79,0.0153,0.1065,0.1872,0.0478,0.0131,0.0133,2070.66,87-87-10-87-87,0.0,2,0.4927,2070.66,87-87-10-87-87,0.0,2,0.4927
paper1,rnd_8-100-100-5-small-inversely-relative-heterogeneous,2023-11-10 04:53:52,8,100,100,5,small,inversely,relative,heterogeneous,2023-11-10 04:53:52,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,6179.16,67-84-5-90-8,0.0,10490.64,94-81-24-12-79,0.18,11446.52,12-79-94-81-24,0.18,11470.52,79-94-12-81-24,0.59,11799.94,3.88,2,11470.52,79-94-12-81-24,2.21,2,0.0,11470.52,79-94-12-81-24,3.18,2,0.0,11545.04,0.78,2,11470.52,79-94-12-81-24,2.26,2,0.0,11470.52,79-94-12-81-24,3.81,2,0.0,True,True,True,True,11470.52,0.0065,0.0279,0.4613,0.0854,0.0021,0.0,1158.8,94-94-94-94-94,0.0,2,0.899,5377.18,94-94-88-24-24,0.0,2,0.5312
paper1,rnd_8-100-100-5-small-inversely-relative-homogeneous,2023-11-10 04:53:52,8,100,100,5,small,inversely,relative,homogeneous,2023-11-10 04:53:52,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,1269.16,67-84-5-90-8,0.0,1669.29,10-87-24-12-45,0.14,1774.37,77-12-24-87-10,0.14,1764.68,12-24-45-10-87,0.47,2104.18,6.74,2,1815.09,80-58-8-61-20,11.7,2,0.0,1815.09,80-8-58-61-20,13.5,2,0.0,1841.91,1.84,2,1815.09,80-8-58-61-20,61.69,2,0.0,1815.09,80-58-8-61-20,94.75,2,3.3808797725336646e-05,True,True,True,True,1815.09,0.0146,0.1374,0.3008,0.0803,0.0224,0.0278,487.67,87-87-10-87-87,0.0,2,0.7313,487.67,87-87-10-87-87,0.0,2,0.7313
paper1,rnd_8-10-10-10-large-identical-absolute-heterogeneous,2023-11-10 04:21:42,8,10,10,10,large,identical,absolute,heterogeneous,2023-11-10 04:21:43,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,4170.0,3-4-1-9-5-10-8-3-8-0,0.0,6110.0,10-4-10-6-10-4-10-6-10-4,0.01,6230.0,0-0-0-0-0-0-0-0-4-10,0.01,6230.0,4-4-4-4-4-4-4-4-4-10,0.06,6460.0,0.01,2,6230.0,0-0-0-0-0-0-0-0-4-10,0.06,2,0.0,6230.0,0-0-0-8-0-0-0-10-4-10,0.06,2,0.0,6230.0,0.05,2,6230.0,0-0-0-0-0-0-0-0-4-10,0.04,2,0.0,6230.0,0-0-0-8-10-0-1-0-4-10,0.04,2,0.0,True,True,True,True,6230.0,0.0,0.0356,0.3307,0.0193,0.0,0.0,3910.0,10-10-10-10-10-10-10-10-10-10,0.0,2,0.3724,3910.0,10-10-10-10-10-10-10-10-10-10,0.0,2,0.3724
paper1,rnd_8-10-10-10-large-identical-absolute-homogeneous,2023-11-10 04:21:45,8,10,10,10,large,identical,absolute,homogeneous,2023-11-10 04:21:45,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,730.0,3-4-1-9-5-10-8-3-8-0,0.0,1060.0,6-10-4-10-4-10-4-10-4-10,0.01,1050.0,0-0-0-0-0-0-0-1-3-6,0.01,1050.0,1-1-1-1-1-1-1-1-3-6,0.05,1100.0,0.02,2,1060.0,6-10-4-10-4-10-4-10-4-10,0.06,2,0.0,1060.0,2-2-8-5-8-4-3-7-4-10,0.07,2,0.0,1060.0,0.05,2,1060.0,6-10-4-10-4-10-4-10-4-10,0.04,2,0.0,1060.0,0-0-0-8-10-0-1-0-4-10,0.04,2,0.0,True,True,True,True,1060.0,0.0,0.0364,0.3113,0.0,0.0094,0.0094,660.0,10-10-10-10-10-10-10-10-10-10,0.0,2,0.3774,660.0,10-10-10-10-10-10-10-10-10-10,0.0,2,0.3774
paper1,rnd_8-10-10-10-large-identical-mixed-heterogeneous,2023-11-10 04:24:53,8,10,10,10,large,identical,mixed,heterogeneous,2023-11-10 04:24:53,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,4358.0,3-4-1-9-5-10-8-3-8-0,0.0,5272.23,10-4-10-6-10-4-10-6-10-4,0.01,11951.37,0-0-0-0-0-0-0-0-4-10,0.01,11951.37,0-0-0-0-0-0-0-0-4-10,0.07,12061.39,0.01,2,11951.37,0-0-0-0-0-0-0-0-4-10,0.02,2,0.0,11951.37,0-0-0-0-0-0-0-0-4-10,0.02,2,0.0,11951.37,0.02,2,11951.37,0-0-0-0-0-0-0-0-4-10,0.04,2,0.0,11951.37,0-0-0-0-0-0-0-0-4-10,0.04,2,0.0,True,True,True,True,11951.37,0.0,0.0091,0.6354,0.5589,0.0,0.0,3269.0,10-10-10-10-10-10-10-10-10-10,0.0,2,0.7265,3269.0,10-10-10-10-10-10-10-10-10-10,0.0,2,0.7265
paper1,rnd_8-10-10-10-large-identical-mixed-homogeneous,2023-11-10 04:24:53,8,10,10,10,large,identical,mixed,homogeneous,2023-11-10 04:24:53,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,1377.06,3-4-1-9-5-10-8-3-8-0,0.0,2030.81,6-10-4-10-4-10-4-10-4-10,0.01,2091.44,0-0-0-0-0-0-0-1-3-6,0.01,2091.44,0-0-0-0-0-0-0-1-3-6,0.05,2194.02,0.01,2,2114.97,0-0-0-0-0-0-0-0-4-10,0.03,2,0.0,2114.97,0-0-0-0-0-0-0-0-4-10,0.04,2,0.0,2114.97,0.02,2,2114.97,0-0-0-0-0-0-0-0-4-10,0.04,2,0.0,2114.97,0-0-0-0-0-0-0-0-4-10,0.04,2,0.0,True,True,True,True,2114.97,0.0,0.036,0.3489,0.0398,0.0111,0.0111,1260.6,10-10-10-10-10-10-10-10-10-10,0.0,2,0.404,1260.6,10-10-10-10-10-10-10-10-10-10,0.0,2,0.404
paper1,rnd_8-10-10-10-large-identical-relative-heterogeneous,2023-11-10 04:24:53,8,10,10,10,large,identical,relative,heterogeneous,2023-11-10 04:24:53,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,1332.18,3-4-1-9-5-10-8-3-8-0,0.0,896.91,10-4-0-0-0-0-0-0-0-0,0.01,5915.42,0-0-0-0-0-0-0-0-4-10,0.01,5915.42,0-0-0-0-0-0-0-0-4-10,0.06,5919.45,0.01,2,5915.42,0-0-0-0-0-0-0-0-4-10,0.02,2,0.0,5915.42,0-0-0-0-0-0-0-0-4-10,0.01,2,0.0,5915.42,0.02,2,5915.42,0-0-0-0-0-0-0-0-4-10,0.04,2,0.0,5915.42,0-0-0-0-0-0-0-0-4-10,0.04,2,0.0,True,True,True,True,5915.42,0.0,0.0007,0.7748,0.8484,0.0,0.0,504.5,10-10-10-10-10-10-10-10-10-10,0.0,2,0.9147,504.5,10-10-10-10-10-10-10-10-10-10,0.0,2,0.9147
paper1,rnd_8-10-10-10-large-identical-relative-homogeneous,2023-11-10 04:24:53,8,10,10,10,large,identical,relative,homogeneous,2023-11-10 04:24:53,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,222.43,3-4-1-9-5-10-8-3-8-0,0.0,145.07,6-3-1-0-0-0-0-0-0-0,0.01,962.17,0-0-0-0-0-0-0-1-3-6,0.01,962.17,0-0-0-0-0-0-0-1-3-6,0.05,999.43,0.01,2,998.71,0-0-0-0-0-0-0-0-4-10,0.02,2,0.0,998.71,0-0-0-0-0-0-0-0-4-10,0.01,2,0.0,998.71,0.02,2,998.71,0-0-0-0-0-0-0-0-4-10,0.04,2,0.0,998.71,0-0-0-0-0-0-0-0-4-10,0.04,2,0.0,True,True,True,True,998.71,0.0,0.0007,0.7773,0.8547,0.0366,0.0366,76.2,10-10-10-10-10-10-10-10-10-10,0.0,2,0.9237,76.2,10-10-10-10-10-10-10-10-10-10,0.0,2,0.9237
paper1,rnd_8-10-10-10-large-inversely-absolute-heterogeneous,2023-11-10 04:24:55,8,10,10,10,large,inversely,absolute,heterogeneous,2023-11-10 04:24:55,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,1366.0,3-4-1-9-5-10-8-3-8-0,0.0,2152.0,7-5-2-3-7-8-5-2-3-7,0.01,2258.0,0-0-1-3-1-2-1-8-5-7,0.01,2284.0,1-1-1-1-1-5-8-2-3-7,0.06,2607.15,0.03,2,2284.0,1-1-1-1-1-5-8-2-3-7,0.66,2,0.0,2284.0,8-1-8-1-1-5-8-2-3-7,0.76,2,0.0,2306.5,0.03,2,2284.0,1-1-1-1-1-5-8-2-3-7,0.13,2,0.0,2284.0,0-0-8-0-1-5-8-2-3-7,0.67,2,0.0,True,True,True,True,2284.0,0.0098,0.1239,0.4019,0.0578,0.0114,0.0,642.0,9-9-9-9-9-9-9-9-9-9,0.0,2,0.7189,927.0,7-7-7-7-7-7-7-7-7-7,0.0,2,0.5941
paper1,rnd_8-10-10-10-large-inversely-absolute-homogeneous,2023-11-10 04:24:53,8,10,10,10,large,inversely,absolute,homogeneous,2023-11-10 04:24:53,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,246.0,3-4-1-9-5-10-8-3-8-0,0.0,382.0,2-3-8-7-2-3-8-7-2-3,0.01,402.0,0-0-0-0-7-1-5-8-3-2,0.01,412.0,1-1-1-3-1-5-7-8-2-3,0.05,483.0,0.03,2,415.0,1-0-8-1-3-1-2-8-5-9,0.83,2,0.0,415.0,1-1-1-1-3-1-2-8-9-5,0.89,2,0.0,416.5,0.04,2,415.0,0-0-0-1-3-1-2-8-9-5,0.25,2,0.0,415.0,8-0-8-1-3-1-2-8-5-9,1.44,2,0.0,True,True,True,True,415.0,0.0036,0.1408,0.4072,0.0795,0.0313,0.0072,132.0,10-10-10-10-10-10-10-10-10-10,0.0,2,0.6819,132.0,10-10-10-10-10-10-10-10-10-10,0.0,2,0.6819
paper1,rnd_8-10-10-10-large-inversely-mixed-heterogeneous,2023-11-10 04:24:53,8,10,10,10,large,inversely,mixed,heterogeneous,2023-11-10 04:24:53,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,1435.69,3-4-1-9-5-10-8-3-8-0,0.0,2076.88,9-5-8-2-3-7-8-4-10-4,0.01,3621.66,0-0-0-0-0-0-1-8-5-7,0.01,3792.4,0-0-0-0-0-1-2-8-9-5,0.07,4282.31,0.02,2,3882.26,0-0-0-0-0-8-1-9-2-5,0.51,2,0.0,3882.26,0-0-0-0-0-8-1-9-2-5,0.54,2,0.0,4051.08,0.03,2,3882.26,0-0-0-0-0-8-1-9-2-5,0.88,2,0.0,3882.26,0-0-0-0-0-8-1-9-2-5,0.64,2,0.0,True,True,True,True,3882.26,0.0417,0.0934,0.6302,0.465,0.0671,0.0231,623.16,9-9-9-9-9-9-9-9-9-9,0.0,2,0.8395,732.16,9-7-7-7-7-7-7-7-7-7,0.0,2,0.8114
paper1,rnd_8-10-10-10-large-inversely-mixed-homogeneous,2023-11-10 04:24:53,8,10,10,10,large,inversely,mixed,homogeneous,2023-11-10 04:24:53,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,465.86,3-4-1-9-5-10-8-3-8-0,0.0,733.16,2-3-8-7-2-3-8-7-2-3,0.01,785.08,0-0-0-0-7-1-5-8-3-2,0.01,801.53,0-0-0-1-3-5-7-8-2-3,0.06,945.78,0.02,2,809.03,0-0-0-1-3-1-2-8-9-5,0.97,2,0.0,809.03,0-0-0-1-3-1-2-8-9-5,1.08,2,0.0,815.83,0.03,2,809.03,0-0-0-1-3-1-2-8-9-5,1.64,2,9.554175273047233e-05,809.03,0-0-0-1-3-1-2-8-9-5,1.48,2,4.823426148860399e-05,True,True,True,True,809.03,0.0083,0.1446,0.4242,0.0938,0.0296,0.0093,252.12,10-10-10-10-10-10-10-10-10-10,0.0,2,0.6884,252.12,10-10-10-10-10-10-10-10-10-10,0.0,2,0.6884
paper1,rnd_8-10-10-10-large-inversely-relative-heterogeneous,2023-11-10 04:24:55,8,10,10,10,large,inversely,relative,heterogeneous,2023-11-10 04:24:55,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,379.76,3-4-1-9-5-10-8-3-8-0,0.0,391.49,9-5-2-8-0-0-0-0-0-0,0.01,1683.13,0-0-0-0-0-0-1-8-5-7,0.01,1803.67,0-0-0-0-0-0-8-9-5-2,0.06,1925.75,0.02,2,1803.67,0-0-0-0-0-0-8-9-5-2,0.25,2,0.0,1803.67,0-0-0-0-0-0-8-9-5-2,0.24,2,0.0,1897.6,0.03,2,1803.67,0-0-0-0-0-0-8-9-5-2,0.22,2,0.0,1803.67,0-0-0-0-0-0-8-9-5-2,0.55,2,0.0,True,True,True,True,1803.67,0.0495,0.0634,0.7895,0.7829,0.0668,0.0,120.81,9-9-9-9-9-9-9-9-9-9,0.0,2,0.933,198.09,9-9-7-7-7-7-7-7-7-7,0.0,2,0.8902
paper1,rnd_8-10-10-10-large-inversely-relative-homogeneous,2023-11-10 04:24:53,8,10,10,10,large,inversely,relative,homogeneous,2023-11-10 04:24:53,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,62.15,3-4-1-9-5-10-8-3-8-0,0.0,70.69,2-3-8-7-0-0-0-0-0-0,0.01,301.8,0-0-0-0-0-0-0-8-3-2,0.01,303.13,0-0-0-0-0-0-8-2-3-7,0.05,340.93,0.01,2,311.36,0-0-0-0-0-0-5-2-9-8,0.5,2,0.0,311.36,0-0-0-0-0-0-5-2-9-8,0.48,2,0.0,329.71,0.03,2,311.36,0-0-0-0-0-0-3-7-2-8,1.37,2,0.0,311.36,0-0-0-0-0-0-3-7-2-8,1.34,2,0.0,True,True,True,True,311.36,0.0557,0.0867,0.8004,0.773,0.0307,0.0264,15.24,10-10-10-10-10-10-10-10-10-10,0.0,2,0.9511,15.24,10-10-10-10-10-10-10-10-10-10,0.0,2,0.9511
paper1,rnd_8-10-10-10-medium-identical-absolute-heterogeneous,2023-11-10 04:18:29,8,10,10,10,medium,identical,absolute,heterogeneous,2023-11-10 04:18:29,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,3980.0,3-4-1-9-5-10-8-3-8-0,0.0,6090.0,4-9-4-6-2-4-9-6-4-9,0.01,6340.0,0-0-0-0-0-0-2-6-9-4,0.01,6340.0,2-2-2-2-2-2-2-6-9-4,0.06,7070.0,0.01,2,6340.0,0-0-0-0-0-0-2-6-9-4,0.18,2,0.0,6340.0,4-10-1-8-10-5-2-6-9-4,0.16,2,0.0,6340.0,0.02,2,6340.0,0-0-0-0-0-0-2-6-9-4,0.04,2,0.0,6340.0,0-2-5-6-5-3-2-6-9-4,0.04,2,0.0,True,True,True,True,6340.0,0.0,0.1033,0.3722,0.0394,0.0,0.0,2090.0,9-9-9-9-9-9-9-9-9-9,0.0,2,0.6703,2590.0,4-4-4-4-4-4-4-4-4-4,0.0,2,0.5915
paper1,rnd_8-10-10-10-medium-identical-absolute-homogeneous,2023-11-10 04:18:29,8,10,10,10,medium,identical,absolute,homogeneous,2023-11-10 04:18:29,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,620.0,3-4-1-9-5-10-8-3-8-0,0.0,960.0,4-6-9-2-4-6-9-4-2-6,0.01,970.0,0-0-0-0-0-0-9-2-6-4,0.01,970.0,2-9-2-9-2-9-2-9-4-6,0.05,1100.0,0.01,2,970.0,0-0-0-0-0-0-9-2-6-4,0.32,2,0.0,970.0,5-7-1-4-5-10-9-2-4-6,0.25,2,0.0,970.0,0.02,2,970.0,0-0-0-0-0-0-9-2-6-4,0.05,2,0.0,970.0,1-7-6-0-3-0-2-6-9-4,0.05,2,0.0,True,True,True,True,970.0,0.0,0.1182,0.3608,0.0103,0.0,0.0,330.0,9-9-9-9-9-9-9-9-9-9,0.0,2,0.6598,330.0,9-9-9-9-9-9-9-9-9-9,0.0,2,0.6598
paper1,rnd_8-10-10-10-medium-identical-mixed-heterogeneous,2023-11-10 04:21:43,8,10,10,10,medium,identical,mixed,heterogeneous,2023-11-10 04:21:43,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,4794.44,3-4-1-9-5-10-8-3-8-0,0.0,6115.52,9-4-6-2-9-10-6-2-4-9,0.01,11629.69,0-0-0-0-0-0-2-6-9-4,0.01,10799.89,0-0-0-0-3-5-2-6-4-9,0.07,12097.11,0.01,2,11629.69,0-0-0-0-0-0-2-6-9-4,0.05,2,0.0,11629.69,0-0-0-0-0-0-2-6-9-4,0.05,2,0.0,11629.69,0.02,2,11629.69,0-0-0-0-0-0-2-6-9-4,0.04,2,0.0,11629.69,0-0-0-0-0-0-2-6-9-4,0.04,2,0.0,True,True,True,True,11629.69,0.0,0.0386,0.5877,0.4741,0.0,0.0714,1625.6,9-9-9-9-9-9-9-9-9-9,0.0,2,0.8602,4021.65,9-9-9-6-9-4-4-4-4-4,0.0,2,0.6542
paper1,rnd_8-10-10-10-medium-identical-mixed-homogeneous,2023-11-10 04:21:42,8,10,10,10,medium,identical,mixed,homogeneous,2023-11-10 04:21:42,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,1160.43,3-4-1-9-5-10-8-3-8-0,0.0,1844.46,4-6-9-2-4-6-9-4-2-6,0.01,1915.75,0-0-0-0-0-0-9-2-6-4,0.01,1914.17,0-0-0-0-0-0-9-2-4-6,0.05,2170.5,0.01,2,1917.1,0-0-0-0-0-0-2-9-6-4,0.18,2,5.620458658058955e-05,1917.1,0-0-0-0-0-0-2-6-9-4,0.2,2,0.0,1917.2,0.02,2,1917.1,0-0-0-0-0-0-2-6-9-4,0.05,2,0.0,1917.1,0-0-0-0-0-0-2-9-6-4,0.05,2,0.0,True,True,True,True,1917.1,0.0001,0.1167,0.3947,0.0379,0.0007,0.0015,630.3,9-9-9-9-9-9-9-9-9-9,0.0,2,0.6712,630.3,9-9-9-9-9-9-9-9-9-9,0.0,2,0.6712
paper1,rnd_8-10-10-10-medium-identical-relative-heterogeneous,2023-11-10 04:18:29,8,10,10,10,medium,identical,relative,heterogeneous,2023-11-10 04:18:29,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,1323.77,3-4-1-9-5-10-8-3-8-0,0.0,1015.08,4-9-5-2-6-0-0-0-0-0,0.01,5214.64,0-0-0-0-0-0-6-2-9-4,0.01,5178.84,0-0-0-0-0-3-5-6-9-4,0.06,5384.05,0.01,2,5334.7,0-0-0-0-0-0-2-9-6-4,0.02,2,0.0,5334.7,0-0-0-0-0-0-2-9-6-4,0.02,2,0.0,5334.7,0.01,2,5334.7,0-0-0-0-0-0-2-9-6-4,0.04,2,0.0,5334.7,0-0-0-0-0-0-2-9-6-4,0.04,2,0.0,True,True,True,True,5334.7,0.0,0.0092,0.7519,0.8097,0.0225,0.0292,238.6,9-9-9-9-9-9-9-9-9-9,0.0,2,0.9553,246.4,4-4-4-4-4-4-4-4-4-4,0.0,2,0.9538
paper1,rnd_8-10-10-10-medium-identical-relative-homogeneous,2023-11-10 04:18:31,8,10,10,10,medium,identical,relative,homogeneous,2023-11-10 04:18:31,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,241.64,3-4-1-9-5-10-8-3-8-0,0.0,179.48,4-6-2-9-0-0-0-0-0-0,0.01,794.57,0-0-0-0-0-0-9-2-6-4,0.01,785.75,0-0-0-0-0-0-2-4-6-9,0.05,827.89,0.01,2,808.96,0-0-0-0-0-0-2-6-9-4,0.05,2,0.0,808.96,0-0-0-0-0-0-2-6-9-4,0.03,2,0.0,810.9,0.01,2,808.96,0-0-0-0-0-0-2-9-6-4,0.05,2,0.0,808.96,0-0-0-0-0-0-2-9-6-4,0.05,2,0.0,True,True,True,True,808.96,0.0024,0.0229,0.7013,0.7781,0.0178,0.0287,38.1,9-9-9-9-9-9-9-9-9-9,0.0,2,0.9529,38.1,9-9-9-9-9-9-9-9-9-9,0.0,2,0.9529
paper1,rnd_8-10-10-10-medium-inversely-absolute-heterogeneous,2023-11-10 04:21:47,8,10,10,10,medium,inversely,absolute,heterogeneous,2023-11-10 04:21:47,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,2326.0,3-4-1-9-5-10-8-3-8-0,0.0,3228.0,7-9-10-3-7-6-4-8-2-9,0.01,3766.0,0-0-0-1-8-5-3-9-10-7,0.01,3678.0,5-5-5-1-3-8-2-9-10-7,0.06,4463.97,0.01,2,3768.0,0-0-5-1-5-8-3-9-10-7,1.61,2,0.0,3768.0,5-1-1-1-5-8-3-9-10-7,1.89,2,0.0,3768.0,0.02,2,3768.0,7-0-5-1-5-8-3-9-10-7,0.05,2,0.0,3768.0,7-0-5-1-5-8-3-9-10-7,0.04,2,0.0,True,True,True,True,3768.0,0.0,0.1559,0.3827,0.1433,0.0005,0.0239,1080.0,7-7-7-7-7-7-7-7-7-7,0.0,2,0.7134,1080.0,7-7-7-7-7-7-7-7-7-7,0.0,2,0.7134
paper1,rnd_8-10-10-10-medium-inversely-absolute-homogeneous,2023-11-10 04:21:47,8,10,10,10,medium,inversely,absolute,homogeneous,2023-11-10 04:21:47,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,360.0,3-4-1-9-5-10-8-3-8-0,0.0,480.0,4-6-2-8-1-7-6-2-4-8,0.01,536.0,0-5-10-3-7-1-8-2-6-4,0.01,536.0,5-5-10-3-1-7-2-8-4-6,0.05,653.0,0.01,2,538.0,0-10-5-5-10-3-1-7-8-6,7.32,2,0.0,538.0,1-10-3-8-1-3-5-10-7-9,5.78,2,0.0,542.0,0.02,2,538.0,3-10-8-8-1-5-3-7-10-9,0.13,2,0.0,538.0,7-0-1-10-7-8-3-5-9-4,0.09,2,0.0,True,True,True,True,538.0,0.0074,0.1761,0.3309,0.1078,0.0037,0.0037,132.0,9-9-9-9-9-9-9-9-9-9,0.0,2,0.7546,132.0,9-9-9-9-9-9-9-9-9-9,0.0,2,0.7546
paper1,rnd_8-10-10-10-medium-inversely-mixed-heterogeneous,2023-11-10 04:21:43,8,10,10,10,medium,inversely,mixed,heterogeneous,2023-11-10 04:21:43,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,2890.41,3-4-1-9-5-10-8-3-8-0,0.0,4061.81,9-10-5-3-7-8-10-1-6-3,0.01,6362.65,0-0-0-0-8-5-3-9-10-7,0.01,5637.53,0-0-0-0-8-7-5-3-9-10,0.07,6830.95,0.02,2,6393.6,0-0-0-0-5-8-9-3-10-7,0.33,2,0.0,6393.6,0-0-0-0-5-8-9-3-10-7,0.41,2,0.0,6425.39,0.02,2,6393.6,0-0-0-0-5-8-9-3-10-7,0.06,2,0.0,6393.6,0-0-0-0-5-8-9-3-10-7,0.08,2,0.0,True,True,True,True,6393.6,0.0049,0.064,0.5479,0.3647,0.0048,0.1183,208.0,7-7-7-7-7-7-7-7-7-7,0.0,2,0.9675,1498.86,9-10-10-10-10-10-10-4-4-7,0.0,2,0.7656
paper1,rnd_8-10-10-10-medium-inversely-mixed-homogeneous,2023-11-10 04:21:43,8,10,10,10,medium,inversely,mixed,homogeneous,2023-11-10 04:21:43,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,682.36,3-4-1-9-5-10-8-3-8-0,0.0,866.99,4-6-2-8-4-9-5-3-10-7,0.01,1033.47,0-5-10-3-7-1-8-2-6-4,0.01,1035.01,0-5-10-3-1-7-2-8-4-6,0.05,1292.86,0.01,2,1045.78,0-0-0-5-10-8-1-7-3-6,7.74,2,4.343117625395658e-05,1045.78,0-0-0-10-5-3-1-8-7-6,6.27,2,0.0,1051.78,0.02,2,1045.78,0-0-0-10-5-7-8-3-1-6,0.16,2,0.0,1045.78,0-0-0-5-10-7-8-1-3-6,0.08,2,0.0,True,True,True,True,1045.78,0.0057,0.1911,0.3475,0.171,0.0118,0.0103,252.12,9-9-9-9-9-9-9-9-9-9,0.0,2,0.7589,252.12,9-9-9-9-9-9-9-9-9-9,0.0,2,0.7589
