Name,State,Notes,User,Tags,Created,Runtime,Sweep,keyword,set,S,I,J,T,replenishment,zeta,absorption,eta,ap1_objective,ap1_optgap,ap1_runtime,ap1_solution,ap1_status,ap2_objective,ap2_optgap,ap2_runtime,ap2_solution,ap2_status,ap3_objective,ap3_optgap,ap3_runtime,ap3_solution,ap3_status,hrs_objective,hrs_objgap,hrs_solution,lpr_objective,lpr_runtime,lpr_status,mip_intgap,mip_objective,mip_optgap,mip_runtime,mip_solution,mip_status,sanity_check
flowing-sky-2514,finished,-,warleyalm,,2022-11-13T05:03:58.000Z,2,,A-9-20-20-14-exponential-50-linear-100,A,9,20,20,14,exponential,50,linear,100,723.74,0.7225,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,550.71,0.7889,0,8-1-1-1-1-1-1-1-1-1-1-1-1-1,2,1167.54,0.5524,0,8-8-8-8-11-5-5-5-5-5-5-5-5-5,2,2315.18,0.1124,8-1-8-1-8-8-8-6-13-8-8-1-8-8,25906.8,0.04,2,0.8993,2608.5,0,0.65,8-8-8-1-1-1-1-1-1-6-6-6-6-13,2,true
ruby-microwave-2513,finished,-,warleyalm,,2022-11-13T05:03:55.000Z,3,,A-9-20-20-14-exponential-75-linear-25,A,9,20,20,14,exponential,75,linear,25,616.88,0.7275,0,12-12-12-12-12-12-12-12-12-12-12-12-12-12,2,295.7,0.8694,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,1219.1,0.4614,0,1-12-12-5-5-5-10-10-10-10-10-3-3-3,2,2221.2,0.0187,1-12-12-12-12-12-1-4-12-1-4-4-4-1,25902.4,0.03,2,0.9126,2263.6,0,0.27,12-12-1-1-1-1-1-1-1-1-1-1-1-1,2,true
solar-feather-2512,finished,-,warleyalm,,2022-11-13T05:03:53.000Z,2,,A-9-20-20-14-exponential-100-linear-25,A,9,20,20,14,exponential,100,linear,25,1116.68,0.5658,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,1116.68,0.5658,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,2304.9,0.1037,0,8-8-8-8-8-15-15-15-15-15-15-15-15-15,2,2567.6,0.0016,8-8-8-8-8-15-8-6-6-7-6-8-8-6,29151.87,0.03,2,0.9118,2571.7,0,0.32,8-8-8-8-15-8-8-6-8-6-6-6-6-6,2,true
soft-blaze-2511,finished,-,warleyalm,,2022-11-13T05:03:50.000Z,3,,A-9-20-20-14-exponential-50-linear-75,A,9,20,20,14,exponential,50,linear,75,289.21,0.8376,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,289.21,0.8376,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,999,0.4389,0,1-17-6-6-6-6-6-6-6-6-6-6-6-6,2,1207.23,0.3219,1-14-14-1-17-14-7-17-17-1-17-17-7-14,23862.27,0.03,2,0.9254,1780.4,0,0.38,14-17-1-1-1-1-1-1-1-7-7-1-7-7,2,true
dandy-pond-2510,finished,-,warleyalm,,2022-11-13T05:03:47.000Z,3,,A-9-20-20-14-exponential-25-linear-100,A,9,20,20,14,exponential,25,linear,100,445.44,0.8194,0,12-12-12-12-12-12-12-12-12-12-12-12-12-12,2,497.25,0.7984,0,12-15-15-15-15-15-15-15-15-15-15-15-15-15,2,1268.8,0.4857,0,12-12-8-8-5-5-5-5-5-5-5-5-5-5,2,2391.85,0.0304,12-15-1-1-1-15-16-16-6-13-15-1-6-13,24490.45,0.03,2,0.8993,2466.9,0,1.03,12-16-1-15-1-15-15-15-15-13-6-6-6-6,2,true
logical-shape-2509,finished,-,warleyalm,,2022-11-13T05:03:44.000Z,3,,A-9-20-20-14-linear-75-linear-25,A,9,20,20,14,linear,75,linear,25,1922,0.1567,0,12-12-12-12-12-12-12-12-12-12-12-12-12-12,2,2102,0.0777,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,2261.6,0.0077,0,1-1-1-1-1-12-4-4-4-4-4-4-4-4,2,2279.2,0,1-1-1-1-1-4-1-1-1-1-1-1-1-4,18238.02,0.04,2,0.875,2279.2,0,0.35,1-1-1-1-1-4-1-1-1-1-1-1-1-4,2,true
dry-voice-2508,finished,-,warleyalm,,2022-11-13T05:03:42.000Z,3,,A-9-20-20-14-linear-75-exponential-100,A,9,20,20,14,linear,75,exponential,100,1708.97,0.8082,0,5-5-5-5-5-5-5-5-5-5-5-5-5-5,2,3716,0.5829,0,1-1-1-1-1-1-4-4-12-12-12-12-12-12,2,2245,0.748,0,1-4-4-4-4-4-4-4-4-4-4-4-4-4,2,8126.02,0.0879,1-5-4-12-1-19-4-5-14-12-1-4-19-5,31359.76,0.03,2,0.7159,8908.89,6.00281E-05,3.19,11-5-10-12-19-1-4-7-14-5-19-12-1-4,2,true
hopeful-tree-2507,finished,-,warleyalm,,2022-11-13T05:03:39.000Z,3,,A-9-20-20-14-linear-75-exponential-50,A,9,20,20,14,linear,75,exponential,50,1683.33,0.7941,0,5-5-5-5-5-5-5-5-5-5-5-5-5-5,2,2089.57,0.7445,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,2089.57,0.7445,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,7325.59,0.1041,1-5-4-12-1-19-4-5-12-1-14-4-19-5,28468.11,0.04,2,0.7128,8177.05,4.51526E-05,15.43,10-13-5-19-12-1-4-8-14-5-19-1-12-4,2,true
whole-plant-2506,finished,-,warleyalm,,2022-11-13T05:03:36.000Z,3,,A-9-20-20-14-linear-75-exponential-25,A,9,20,20,14,linear,75,exponential,25,1885.26,0.7588,0,12-12-12-12-12-12-12-12-12-12-12-12-12-12,2,2600.88,0.6673,0,12-12-12-1-1-1-1-1-1-1-1-1-1-1,2,2319.32,0.7033,0,12-1-1-1-1-1-1-1-1-1-1-1-1-1,2,7228.99,0.0752,12-1-4-5-12-1-19-4-8-12-1-5-4-19,27196.41,0.04,2,0.7126,7816.64,2.95288E-05,15.07,5-1-14-19-8-12-4-1-5-8-19-12-4-1,2,true
atomic-serenity-2505,finished,-,warleyalm,,2022-11-13T05:03:33.000Z,3,,A-9-20-20-14-linear-75-exponential-75,A,9,20,20,14,linear,75,exponential,75,2078.72,0.6914,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,2884.18,0.5719,0,1-1-1-1-1-1-7-7-7-7-7-7-7-7,2,2616.36,0.6116,0,1-1-1-5-5-5-5-5-5-5-5-5-5-5,2,5240.34,0.2221,1-7-1-6-7-1-14-7-1-12-7-1-14-7,27981.57,0.03,2,0.7593,6736.48,7.25233E-05,7.95,5-1-4-6-5-18-7-1-6-13-14-12-7-1,2,true
eternal-sky-2504,finished,-,warleyalm,,2022-11-13T05:03:31.000Z,3,,A-9-20-20-14-linear-100-linear-50,A,9,20,20,14,linear,100,linear,50,2696.4,0.0867,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,2390.6,0.1903,0,8-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2696.4,0.0867,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,2933.8,0.0063,8-6-6-8-6-6-6-8-6-6-6-8-6-6,19187.12,0.04,2,0.8461,2952.4,0,0.23,8-6-6-8-6-6-6-8-6-6-8-6-6-6,2,true
golden-vortex-2503,finished,-,warleyalm,,2022-11-13T05:03:28.000Z,3,,A-9-20-20-14-linear-50-exponential-50,A,9,20,20,14,linear,50,exponential,50,2113.33,0.7304,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,2769.48,0.6467,0,8-8-8-8-8-8-6-6-6-6-6-6-6-6,2,2511.65,0.6795,0,8-8-8-7-7-7-7-7-7-7-7-7-7-7,2,7206,0.0806,8-4-6-7-8-1-13-6-7-8-4-1-6-7,27133.69,0.04,2,0.7111,7837.79,0,10.03,12-15-8-19-4-6-7-1-8-13-4-7-6-8,2,true
super-bee-2502,finished,-,warleyalm,,2022-11-13T05:03:26.000Z,2,,A-9-20-20-14-linear-25-exponential-100,A,9,20,20,14,linear,25,exponential,100,1283.72,0.8472,0,12-12-12-12-12-12-12-12-12-12-12-12-12-12,2,2220.74,0.7357,0,8-8-8-8-6-6-6-6-6-6-6-6-6-6,2,2355.41,0.7197,0,8-8-8-8-8-7-7-7-7-7-7-7-7-7,2,7676.83,0.0863,8-12-6-1-13-4-15-8-6-16-1-13-12-8,28927.56,0.04,2,0.7095,8402.13,7.81949E-05,46.46,15-8-11-1-6-12-4-7-8-13-16-15-1-6,2,true
resilient-breeze-2501,finished,-,warleyalm,,2022-11-13T05:03:23.000Z,3,,A-9-20-20-14-linear-100-linear-25,A,9,20,20,14,linear,100,linear,25,2595.6,0.0059,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,2383.4,0.0872,0,8-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2595.6,0.0059,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,2611,0,8-6-6-6-6-6-8-6-6-6-6-6-8-6,19127.88,0.04,2,0.8635,2611,0,0.24,8-6-6-6-6-6-8-6-6-6-6-6-8-6,2,true
icy-river-2500,finished,-,warleyalm,,2022-11-13T05:03:20.000Z,3,,A-9-20-20-14-linear-25-exponential-75,A,9,20,20,14,linear,25,exponential,75,1146.38,0.8243,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,1850.88,0.7163,0,1-13-13-13-13-13-13-13-13-13-13-13-13-13,2,1850.88,0.7163,0,1-13-13-13-13-13-13-13-13-13-13-13-13-13,2,5827.37,0.1067,1-13-18-14-7-13-1-15-18-14-13-7-1-14,26281.14,0.05,2,0.7518,6523.36,8.36872E-05,10.87,3-12-1-6-7-20-14-13-15-18-1-14-7-13,2,true
gentle-frost-2499,finished,-,warleyalm,,2022-11-13T05:03:17.000Z,3,,A-9-20-20-14-linear-25-exponential-50,A,9,20,20,14,linear,25,exponential,50,1812.5,0.7429,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,2538.08,0.6399,0,8-8-8-8-8-8-8-6-6-6-6-6-6-6,2,2461.61,0.6508,0,8-8-8-8-8-8-7-7-7-7-7-7-7-7,2,6571.69,0.0677,8-4-1-6-8-7-13-15-12-6-1-8-7-13,25959.06,0.04,2,0.7284,7049.22,9.0547E-05,22.44,4-11-12-16-1-8-6-7-4-15-13-8-1-6,2,true
scarlet-puddle-2498,finished,-,warleyalm,,2022-11-13T05:03:14.000Z,3,,A-9-20-20-14-linear-50-exponential-25,A,9,20,20,14,linear,50,exponential,25,2105.56,0.7303,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,2853.08,0.6346,0,8-8-8-8-8-8-8-6-6-6-6-6-6-6,2,2648.25,0.6608,0,8-8-8-8-7-7-7-7-7-7-7-7-7-7,2,7446.09,0.0464,8-15-4-7-6-8-13-15-7-1-6-8-15-7,26142.97,0.04,2,0.7013,7808.18,2.72018E-05,5.9,13-4-3-19-8-15-7-6-1-13-15-8-7-6,2,true
dulcet-valley-2497,finished,-,warleyalm,,2022-11-13T05:03:12.000Z,3,,A-9-20-20-14-linear-100-linear-100,A,9,20,20,14,linear,100,linear,100,2720,0.2093,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,2405,0.3009,0,8-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2722.4,0.2086,0,8-8-8-8-8-8-8-8-7-7-7-7-7-7,2,3374,0.0192,8-6-8-6-6-8-6-8-6-6-8-6-8-6,19769.46,0.04,2,0.826,3440,0,0.26,8-8-6-8-8-6-6-6-8-6-6-8-6-6,2,true
sage-dew-2496,finished,-,warleyalm,,2022-11-13T05:03:09.000Z,3,,A-9-20-20-14-linear-50-exponential-75,A,9,20,20,14,linear,50,exponential,75,1373.03,0.7101,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2367.11,0.5002,0,1-1-1-1-1-1-1-1-7-7-7-7-7-7,2,2209.37,0.5335,0,1-1-1-1-10-10-10-10-10-16-16-16-16-16,2,3826.46,0.192,1-7-1-7-14-1-6-7-1-14-7-6-1-7,24766.71,0.04,2,0.8088,4735.7,8.14298E-05,14.45,3-10-19-5-7-6-10-1-19-12-6-14-7-1,2,true
fresh-violet-2495,finished,-,warleyalm,,2022-11-13T05:03:06.000Z,3,,A-9-20-20-14-linear-50-linear-50,A,9,20,20,14,linear,50,linear,50,2097.2,0.1182,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,1941.8,0.1835,0,8-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2097.2,0.1182,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,2313.1,0.0274,8-6-6-6-8-6-6-6-8-6-6-6-8-6,18151.11,0.04,2,0.869,2378.2,0,0.23,8-8-6-6-8-6-6-8-6-6-6-6-6-6,2,true
copper-frog-2494,finished,-,warleyalm,,2022-11-13T05:03:04.000Z,2,,A-9-20-20-14-linear-100-linear-75,A,9,20,20,14,linear,100,linear,75,1752,0.1639,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,1751.6,0.1641,0,1-7-7-7-7-7-7-7-7-7-7-7-7-7,2,1752,0.1639,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,2095.4,0,1-7-7-7-1-7-7-7-1-7-7-7-1-7,17659.78,0.04,2,0.8813,2095.4,0,0.24,1-7-7-7-1-7-7-7-1-7-7-7-1-7,2,true
crisp-moon-2493,finished,-,warleyalm,,2022-11-13T05:03:01.000Z,3,,A-9-20-20-14-linear-100-exponential-50,A,9,20,20,14,linear,100,exponential,50,2712.5,0.7271,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,3371.5,0.6607,0,8-8-8-8-8-8-6-6-6-6-6-6-6-6,2,3137.8,0.6843,0,8-8-7-7-7-7-7-7-7-7-7-7-7-7,2,9212.03,0.073,8-7-6-8-4-7-1-6-8-7-13-4-6-8,30264.23,0.03,2,0.6716,9937.9,8.65046E-05,6.14,4-8-1-7-19-6-8-4-7-13-1-6-8-7,2,true
ancient-disco-2492,finished,-,warleyalm,,2022-11-13T05:02:58.000Z,3,,A-9-20-20-14-linear-75-linear-75,A,9,20,20,14,linear,75,linear,75,2102,0.1752,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,2131.6,0.1636,0,1-7-7-7-7-7-7-7-7-7-7-7-7-7,2,2102,0.1752,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,2548.4,0,1-7-7-7-1-7-7-7-1-7-7-7-1-7,18420.01,0.04,2,0.8617,2548.4,0,0.3,1-7-7-7-1-7-7-7-1-7-7-7-1-7,2,true
jolly-terrain-2491,finished,-,warleyalm,,2022-11-13T05:02:55.000Z,3,,A-9-20-20-14-linear-25-linear-100,A,9,20,20,14,linear,25,linear,100,1306,0.5212,0,12-12-12-12-12-12-12-12-12-12-12-12-12-12,2,1760.6,0.3546,0,15-6-6-6-6-6-6-6-6-6-6-6-6-6,2,1977,0.2753,0,15-12-8-8-8-8-8-8-8-8-8-8-8-8,2,2727.9,0,15-6-13-6-13-6-13-6-6-13-6-13-6-13,18231.17,0.04,2,0.8504,2727.9,0,0.32,15-6-13-6-13-6-13-6-6-13-6-13-6-13,2,true
electric-wood-2490,finished,-,warleyalm,,2022-11-13T05:02:53.000Z,3,,A-9-20-20-7-exponential-100-exponential-100,A,9,20,20,7,exponential,100,exponential,100,440.42,0.8839,0,8-8-8-8-8-8-8,2,440.42,0.8839,0,8-8-8-8-8-8-8,2,1396.98,0.6317,0,8-4-14-14-14-14-14,2,2118.38,0.4416,8-4-1-4-14-15-4,19848.21,0.02,2,0.8089,3793.56,0,0.33,11-14-8-4-1-15-4,2,true
deft-fog-2489,finished,-,warleyalm,,2022-11-13T05:02:50.000Z,3,,A-9-20-20-14-linear-50-linear-100,A,9,20,20,14,linear,50,linear,100,2160,0.2573,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,1962,0.3254,0,1-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2263,0.2219,0,1-8-8-8-8-8-8-8-8-8-8-8-8-8,2,2907.5,0.0003,1-6-13-6-13-6-6-13-6-13-6-13-6-6,18622.33,0.04,2,0.8438,2908.3,0,0.31,1-13-6-13-6-13-6-13-6-13-6-6-6-13,2,true
happy-dew-2488,finished,-,warleyalm,,2022-11-13T05:02:48.000Z,3,,A-9-20-20-7-exponential-100-exponential-25,A,9,20,20,7,exponential,100,exponential,25,447.23,0.9051,0,8-8-8-8-8-8-8,2,447.23,0.9051,0,8-8-8-8-8-8-8,2,2225.8,0.5276,0,8-15-4-16-16-16-11,2,4537.24,0.0369,8-15-4-19-15-19-8,19104.98,0.02,2,0.7534,4711.22,0,0.24,4-8-15-19-1-15-8,2,true
curious-butterfly-2487,finished,-,warleyalm,,2022-11-13T05:02:45.000Z,3,,A-9-20-20-7-exponential-75-exponential-100,A,9,20,20,7,exponential,75,exponential,100,385.53,0.8869,0,5-5-5-5-5-5-5,2,1237.16,0.6372,0,5-5-5-1-1-1-1,2,1138.4,0.6661,0,5-13-13-13-13-13-13,2,2053.75,0.3977,5-1-14-13-5-7-16,18734.84,0.02,2,0.818,3409.79,0,0.31,11-10-13-5-1-14-5,2,true
effortless-durian-2486,finished,-,warleyalm,,2022-11-13T05:02:43.000Z,3,,A-9-20-20-7-exponential-100-exponential-50,A,9,20,20,7,exponential,100,exponential,50,440.86,0.8894,0,8-8-8-8-8-8-8,2,440.86,0.8894,0,8-8-8-8-8-8-8,2,2475.66,0.3791,0,8-4-19-19-19-19-19,2,3175.4,0.2036,8-4-19-1-4-19-8,19172.76,0.02,2,0.792,3987.13,0,0.37,3-8-4-19-1-4-8,2,true
vocal-tree-2485,finished,-,warleyalm,,2022-11-13T05:02:40.000Z,3,,A-9-20-20-14-linear-25-linear-25,A,9,20,20,14,linear,25,linear,25,1586,0.1519,0,13-13-13-13-13-13-13-13-13-13-13-13-13-13,2,1721,0.0797,0,16-6-6-6-6-6-6-6-6-6-6-6-6-6,2,1750,0.0642,0,16-16-16-16-16-16-16-16-16-16-16-16-16-16,2,1870.1,0,16-6-6-6-6-6-16-6-6-6-6-6-16-6,17493.62,0.03,2,0.8931,1870.1,0,0.3,16-6-6-6-6-6-16-6-6-6-6-6-16-6,2,true
distinctive-star-2484,finished,-,warleyalm,,2022-11-13T05:02:38.000Z,2,,A-9-20-20-14-linear-75-linear-100,A,9,20,20,14,linear,75,linear,100,1740,0.4573,0,5-5-5-5-5-5-5-5-5-5-5-5-5-5,2,1945.1,0.3933,0,1-12-12-12-12-12-12-12-12-12-12-12-12-12,2,2698.2,0.1584,0,1-1-5-5-4-4-4-4-4-4-4-4-4-4,2,3206,0,1-12-1-12-1-12-1-12-1-12-1-12-1-12,19030.95,0.03,2,0.8315,3206,5.5828E-05,0.38,1-12-1-12-1-12-1-12-1-12-1-12-1-12,2,true
distinctive-plasma-2483,finished,-,warleyalm,,2022-11-13T05:02:35.000Z,3,,A-9-20-20-7-exponential-100-exponential-75,A,9,20,20,7,exponential,100,exponential,75,221.35,0.9086,0,1-1-1-1-1-1-1,2,771.32,0.6816,0,1-10-10-1-1-1-1,2,1751.4,0.2771,0,1-10-10-10-10-10-10,2,1843.94,0.2389,1-10-5-6-6-1-6,15703.56,0.02,2,0.8457,2422.72,0,0.11,6-5-10-10-1-6-1,2,true
genial-tree-2482,finished,-,warleyalm,,2022-11-13T05:02:33.000Z,2,,A-9-20-20-14-linear-50-linear-75,A,9,20,20,14,linear,50,linear,75,1626,0.1645,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,1628.8,0.1631,0,1-7-7-7-7-7-7-7-7-7-7-7-7-7,2,1626,0.1645,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,1946.2,0,1-7-7-7-1-7-7-7-1-7-7-7-1-7,17377.41,0.04,2,0.888,1946.2,0,0.26,1-7-7-7-1-7-7-7-1-7-7-7-1-7,2,true
true-disco-2481,finished,-,warleyalm,,2022-11-13T05:02:30.000Z,3,,A-9-20-20-14-linear-25-linear-50,A,9,20,20,14,linear,25,linear,50,1797.6,0.1635,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,1729.1,0.1954,0,1-6-6-6-6-6-6-6-6-6-6-6-6-6,2,1811.7,0.1569,0,1-1-1-8-8-8-8-8-8-8-8-8-8-8,2,2134.9,0.0065,1-6-6-13-6-6-6-13-6-6-6-13-6-6,17644.5,0.03,2,0.8782,2148.9,0,0.23,1-6-13-6-6-13-6-6-6-6-13-6-6-6,2,true
pretty-tree-2480,finished,-,warleyalm,,2022-11-13T05:02:27.000Z,3,,A-9-20-20-14-linear-25-linear-75,A,9,20,20,14,linear,25,linear,75,1556,0.2992,0,1-1-1-1-1-1-1-1-1-1-1-1-1-1,2,1750,0.2118,0,13-13-13-13-13-13-13-13-13-13-13-13-13-13,2,1750,0.2118,0,13-13-13-13-13-13-13-13-13-13-13-13-13-13,2,2204,0.0073,13-18-13-13-13-18-13-13-13-18-13-13-13-18,17748.34,0.03,2,0.8749,2220.3,0,0.26,1-13-18-13-13-13-13-18-13-13-18-13-13-13,2,true
icy-wind-2479,finished,-,warleyalm,,2022-11-13T05:02:24.000Z,3,,A-9-20-20-7-exponential-100-linear-75,A,9,20,20,7,exponential,100,linear,75,219.35,0.7394,0,1-1-1-1-1-1-1,2,219.35,0.7394,0,1-1-1-1-1-1-1,2,538.4,0.3603,0,1-14-6-6-6-6-6,2,573.79,0.3182,1-14-14-1-14-6-7,13065.43,0.02,2,0.9356,841.6,0,0.07,14-14-1-1-1-1-1,2,true
sage-hill-2478,finished,-,warleyalm,,2022-11-13T05:02:22.000Z,2,,A-9-20-20-7-exponential-75-linear-75,A,9,20,20,7,exponential,75,linear,75,230.51,0.7749,0,1-1-1-1-1-1-1,2,230.51,0.7749,0,1-1-1-1-1-1-1,2,669,0.3467,0,1-6-6-6-6-6-6,2,730.21,0.2869,1-6-6-6-6-1-7,13035.73,0.02,2,0.9214,1024,0,0.09,6-6-1-1-1-1-1,2,true
whole-energy-2477,finished,-,warleyalm,,2022-11-13T05:02:19.000Z,2,,A-9-20-20-7-exponential-25-exponential-25,A,9,20,20,7,exponential,25,exponential,25,1429.94,0.5698,0,8-13-13-13-13-8-13,2,1623.39,0.5117,0,8-8-8-8-13-8-13,2,1555.17,0.5322,0,8-15-15-19-19-19-19,2,3206.06,0.0356,8-13-15-4-15-8-13,15544.39,0.02,2,0.7861,3324.26,0,0.29,12-15-8-13-4-8-13,2,true
scarlet-frost-2476,finished,-,warleyalm,,2022-11-13T05:02:16.000Z,2,,A-9-20-20-7-exponential-25-exponential-75,A,9,20,20,7,exponential,25,exponential,75,458.54,0.8054,0,3-3-3-3-3-3-3,2,1760.03,0.253,0,3-20-20-6-1-1-1,2,1312.27,0.443,0,3-20-20-20-10-5-10,2,2003.86,0.1495,3-20-6-1-15-12-1,15753.78,0.02,2,0.8504,2356.15,0,0.24,2-12-20-6-3-15-1,2,true
soft-fog-2475,finished,-,warleyalm,,2022-11-13T05:02:13.000Z,3,,A-9-20-20-7-exponential-75-linear-25,A,9,20,20,7,exponential,75,linear,25,547.01,0.5127,0,12-12-12-12-12-12-12,2,226.27,0.7984,0,1-1-1-1-1-1-1,2,895.7,0.2021,0,1-12-12-5-5-5-10,2,1095,0.0246,1-12-12-12-12-12-1,12795.96,0.02,2,0.9123,1122.6,0,0.11,12-1-12-1-1-1-1,2,true
clear-butterfly-2474,finished,-,warleyalm,,2022-11-13T05:02:10.000Z,3,,A-9-20-20-7-linear-100-exponential-75,A,9,20,20,7,linear,100,exponential,75,877.79,0.5727,0,1-1-1-1-1-1-1,2,877.79,0.5727,0,1-1-1-1-1-1-1,2,1353.28,0.3413,0,1-1-10-10-16-16-16,2,1718.37,0.1636,1-7-1-10-7-1-10,12622.66,0.02,2,0.8372,2054.38,0,0.25,19-6-5-16-10-1-7,2,true
glad-plant-2473,finished,-,warleyalm,,2022-11-13T05:02:07.000Z,3,,A-9-20-20-7-exponential-25-exponential-100,A,9,20,20,7,exponential,25,exponential,100,337.4,0.9142,0,12-12-12-12-12-12-12,2,2821.58,0.2821,0,8-8-8-8-12-1-15,2,1482.89,0.6227,0,8-4-14-14-14-14-14,2,3511.24,0.1067,8-12-4-1-11-15-16,16930.99,0.02,2,0.7678,3930.56,0,0.17,16-11-8-4-12-1-15,2,true
major-water-2472,finished,-,warleyalm,,2022-11-13T05:02:04.000Z,3,,A-9-20-20-7-exponential-25-exponential-50,A,9,20,20,7,exponential,25,exponential,50,472.86,0.8565,0,8-8-8-8-8-8-8,2,1458.47,0.5573,0,8-8-8-8-8-1-1,2,1550.59,0.5294,0,8-8-14-14-14-19-3,2,2988.85,0.0929,8-4-12-11-1-8-15,15748.37,0.02,2,0.7908,3294.77,0,0.3,5-11-8-4-12-1-8,2,true
light-meadow-2471,finished,-,warleyalm,,2022-11-13T05:02:02.000Z,3,,A-9-20-20-7-exponential-100-linear-100,A,9,20,20,7,exponential,100,linear,100,697.25,0.5111,0,8-8-8-8-8-8-8,2,697.25,0.5111,0,8-8-8-8-8-8-8,2,899.8,0.369,0,8-8-8-4-11-11-11,2,1380.3,0.0321,8-8-8-1-1-1-8,14366.14,0.02,2,0.9007,1426.1,0,0.12,8-8-1-8-8-8-8,2,true
comic-pine-2470,finished,-,warleyalm,,2022-11-13T05:01:59.000Z,3,,A-9-20-20-14-linear-50-linear-25,A,9,20,20,14,linear,50,linear,25,2018.8,0.0423,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,1936.2,0.0815,0,8-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2018.8,0.0423,0,8-8-8-8-8-8-8-8-8-8-8-8-8-8,2,2107.9,0,8-6-6-6-6-6-8-6-6-6-6-6-8-6,17963.56,0.03,2,0.8827,2107.9,0,0.24,8-6-6-6-6-6-8-6-6-6-6-6-8-6,2,true
lively-mountain-2469,finished,-,warleyalm,,2022-11-13T05:01:56.000Z,3,,A-9-20-20-7-exponential-75-linear-50,A,9,20,20,7,exponential,75,linear,50,562.29,0.5231,0,5-5-5-5-5-5-5,2,230.51,0.8045,0,1-1-1-1-1-1-1,2,792.6,0.3277,0,1-5-5-5-13-13-13,2,976.01,0.1722,1-5-5-5-5-5-1,12888.59,0.02,2,0.9085,1179,0,0.12,5-5-1-1-1-1-1,2,true
bright-sea-2468,finished,-,warleyalm,,2022-11-13T05:01:43.000Z,13,,A-9-20-20-7-exponential-50-linear-100,A,9,20,20,7,exponential,50,linear,100,653.53,0.4381,0,8-8-8-8-8-8-8,2,480.19,0.5871,0,8-1-1-1-1-1-1,2,810.54,0.3031,0,8-8-8-8-11-5-5,2,1143.78,0.0165,8-1-8-1-8-8-8,12849.47,0.02,2,0.9095,1163,0,0.12,8-8-8-1-1-1-1,2,true
polar-flower-2467,finished,-,warleyalm,,2022-11-13T05:01:41.000Z,2,,A-9-20-20-7-exponential-50-exponential-25,A,9,20,20,7,exponential,50,exponential,25,470.2,0.8762,0,8-8-8-8-8-8-8,2,470.2,0.8762,0,8-8-8-8-8-8-8,2,1631.35,0.5705,0,8-15-15-11-5-5-5,2,3606.96,0.0504,8-15-4-13-15-8-1,16644.59,0.02,2,0.7718,3798.24,0,0.19,4-15-8-13-15-1-8,2,true
vague-surf-2466,finished,-,warleyalm,,2022-11-13T05:01:38.000Z,3,,A-9-20-20-7-linear-50-exponential-75,A,9,20,20,7,linear,50,exponential,75,686.97,0.6177,0,6-6-6-6-6-6-6,2,804.28,0.5525,0,1-1-1-1-1-1-1,2,1056.43,0.4122,0,1-1-1-1-10-10-10,2,1474.61,0.1795,1-7-1-7-14-1-6,12230.27,0.02,2,0.8531,1797.11,0,0.3,12-19-6-10-14-1-7,2,true
